Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Unit,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","","24.356332","29.944592","33.421952","39.967661","43.401939","48.779789","53.967956","56.689401","73.872511","86.232258","71.506529","82.548897","86.835669","91.234802","99.530273","102.473425","103.618233","108.520050","114.527725","114.054183","120.880724","128.251956","153.851465","158.736219","134.812977"
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","","23.636242","29.393535","33.655360","40.525762","44.019701","49.702663","54.276349","57.096058","72.801196","80.977247","70.892457","81.811943","85.985310","91.436457","99.229332","100.599141","103.967168","108.701492","113.437296","113.597099","120.900114","127.332161","155.173082","159.969363","136.976084"
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","","23.485345","28.464927","34.118861","40.809961","44.802026","50.702816","54.428001","57.698882","74.007483","76.301187","70.930123","80.724417","86.372804","90.847713","99.972543","99.388333","104.236245","114.689456","112.827883","115.785785","121.659358","127.699447","155.096341","158.795801","136.956544"
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","","24.767194","29.052372","33.558974","39.922753","44.998908","50.744713","54.275887","58.367870","86.467030","73.539116","71.435150","81.243046","87.272065","92.947918","101.823335","99.195658","104.779901","114.595556","111.659316","117.371378","136.811308","130.335891","161.336283","156.018562",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","","25.956912","28.379892","33.302969","40.253992","44.405341","51.431153","54.487909","59.666340","96.096788","73.119733","72.128023","81.736597","87.642347","92.221944","102.051270","99.034873","104.226511","115.403680","111.214302","119.044418","134.430757","132.280617","163.012382","153.477296",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","","25.067091","28.071250","34.254008","41.097233","46.497263","51.733646","54.351095","60.730628","90.035910","72.736207","73.517066","81.644128","86.088601","92.056003","100.984044","98.768367","104.808678","116.211191","110.406413","116.870769","131.923420","131.438728","165.568171","147.094366",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","","26.203187","28.687943","34.957549","41.422617","45.777173","51.822372","54.398358","61.262464","90.852275","72.414344","74.317204","82.898881","85.071090","93.327834","102.708045","98.098591","105.922016","113.711408","109.761771","114.926413","129.529495","132.155664","165.040503","144.171425",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","","28.706720","29.429929","35.550432","39.822146","45.626276","51.950139","54.824912","61.808052","93.325431","73.722047","76.754263","83.926463","85.933351","94.517208","101.236754","98.432503","106.205681","112.432266","109.569272","115.357437","127.927101","131.699530","162.188702","144.062977",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","","30.529086","30.769979","36.948020","38.770008","46.908125","52.646325","55.295747","63.869151","94.622470","74.274004","77.863797","82.929758","85.821027","93.627996","100.011634","99.585059","106.567225","112.298027","110.133214","114.685030","125.471362","137.772399","162.003413","140.418101",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","","28.749616","32.331183","37.880992","39.606426","48.097842","53.146534","55.775428","64.557971","92.505396","74.140887","78.690878","85.272024","87.098044","94.770904","100.397224","100.285840","106.861882","112.670435","111.711655","114.891168","126.094055","142.350333","159.846092","140.531694",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","","28.889333","32.126202","37.589944","39.482706","47.208022","53.166593","55.895772","67.709522","89.843432","73.725980","81.315496","85.906316","89.786655","97.297536","100.337452","101.411791","108.062660","113.102032","112.497627","116.204666","127.677141","143.907221","159.482142","137.214268",
"2","'004","Afghanistan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","","29.211118","32.070769","38.899641","40.756095","48.344117","53.436398","56.055140","69.744564","88.351798","72.360493","81.654469","86.510321","90.437490","99.139436","102.061351","102.857706","108.916832","113.832502","113.490296","119.067918","128.002089","150.708838","158.558547","135.498511",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","","16.177260","21.033599","25.889938","31.186607","42.730205","51.466628","57.194445","59.234352","70.922681","80.061567","72.718948","82.578129","88.694631","94.222356","100.623813","101.615244","102.939440","106.828299","111.399176","111.854068","116.048714","120.895681","137.708186","142.615135","128.007158"
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","","16.581955","21.438294","26.294633","32.086750","44.372230","52.066366","57.356151","59.284438","70.216204","76.585182","72.067121","81.855235","88.053479","94.466759","99.432030","99.722354","102.792566","106.978465","110.781443","111.158106","115.427847","120.204284","138.584735","143.373145","129.484056"
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","","16.986650","21.842989","26.699327","32.986893","46.014256","52.751868","57.099675","59.562190","70.661315","73.887302","71.999715","81.556551","88.387823","94.049981","99.361874","98.802058","102.757308","110.112777","110.315571","112.273034","115.660819","120.796910","139.101974","141.795286","128.998096"
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","","17.391345","22.247684","27.104022","33.887036","46.725035","52.807693","57.075523","59.906548","77.678564","72.255812","72.378888","82.323493","88.927759","95.581528","100.047780","98.732254","103.168609","110.025714","109.503432","113.482998","123.364955","122.386021","141.301266","139.930303",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","","17.796040","22.652379","27.508717","34.787179","47.470032","53.336233","56.977522","60.675108","83.172104","71.809776","72.950445","82.675016","89.207022","95.342153","100.577408","98.601702","102.885413","110.550427","109.389123","114.723779","121.982162","123.593635","142.629445","138.587348",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","","18.200735","23.057073","27.913412","35.687322","48.715013","53.661817","56.657096","61.483046","80.320323","71.934466","74.027270","82.871629","88.442101","95.188455","100.563583","98.540871","103.361505","111.083512","109.274869","113.680537","120.994452","122.847638","144.340583","134.935531",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","","18.605430","23.461768","28.318107","36.587465","48.983789","53.880904","56.564892","62.135874","81.364589","71.671557","74.717181","84.152338","88.000358","96.026126","102.137308","98.399716","104.246779","109.574935","109.420839","112.448783","119.611658","124.055070","146.803205","133.426247",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","","19.010124","23.866463","28.722802","37.487608","49.345232","54.073369","57.138410","63.087644","83.272413","72.535319","76.425190","85.001855","88.749616","96.878902","101.215804","99.137825","104.520865","109.251477","109.354686","112.552075","119.216574","124.257718","145.054523","133.243789",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","","19.414819","24.271158","29.127497","38.387751","49.350948","54.741126","57.659132","64.633972","84.452423","73.167564","77.181225","84.562235","89.192459","96.278024","100.433243","100.414265","105.484301","109.511387","109.774589","111.803747","118.228864","127.433108","144.814588","131.589008",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","","19.819514","24.675853","29.532192","39.287894","49.826276","55.369783","58.824896","64.900632","83.078319","73.283937","78.033417","86.153318","90.778312","97.105926","100.930854","100.959626","105.954409","109.949319","110.828195","112.069887","118.821490","130.066386","143.381516","131.792226",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","","20.224209","25.080548","29.936887","40.188037","50.398430","55.847355","58.896684","66.987388","82.099642","73.434860","79.876947","87.734509","92.883860","98.790706","101.063365","102.315931","107.022386","110.330817","111.552681","112.917658","120.204284","131.206807","143.111121","130.014739",
"2","'004","Afghanistan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","","20.628904","25.485243","30.286464","41.088180","51.386407","56.493270","58.914159","68.394460","81.262522","73.269819","80.776845","88.298763","93.486642","100.255717","101.746208","102.897099","107.618157","110.890929","111.727865","114.825608","120.599368","135.826301","142.947847","129.061980",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7001","January","%",,"22.943765","11.612646","19.585062","8.592641","12.390806","10.635895","5.042705","30.310976","16.731185","-17.076821","15.442461","5.193009","5.066044","9.092442","2.957042","1.117175","4.730651","5.536005","-0.413473","5.985349","6.097938","19.960327","3.174980","-15.071067"
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7002","February","%",,"24.357903","14.499189","20.413993","8.621524","12.910043","9.202096","5.195096","27.506519","11.230655","-12.453857","15.402889","5.101171","6.339626","8.522722","1.380448","3.347968","4.553673","4.356706","0.140873","6.428874","5.320133","21.864799","3.090923","-14.373551"
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7003","March","%",,"21.202933","19.862808","19.611149","9.782085","13.170810","7.347097","6.009555","28.265021","3.099287","-7.039293","13.808369","6.997124","5.180924","10.044094","-0.584370","4.877748","10.028383","-1.623142","2.621606","5.072793","4.964755","21.454200","2.385266","-13.753044"
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7004","April","%",,"17.301832","15.511991","18.962974","12.714940","12.768767","6.958704","7.539227","48.141486","-14.951265","-2.861015","13.729789","7.420967","6.503630","9.548807","-2.580623","5.629523","9.367880","-2.562263","5.115616","16.562751","-4.733100","23.785000","-3.296048",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7005","May","%",,"9.334624","17.347060","20.872083","10.312887","15.821999","5.943392","9.503817","61.056952","-23.910326","-1.356283","13.321555","7.225344","5.225325","10.658337","-2.955767","5.242233","10.723921","-3.630195","7.040566","12.924873","-1.599440","23.232251","-5.849302",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7006","June","%",,"11.984475","22.025231","19.977881","13.139643","11.261702","5.059471","11.737634","48.254535","-19.214225","1.073549","11.054660","5.443715","6.931698","9.698489","-2.194086","6.115633","10.879360","-4.995025","5.855055","12.879740","-0.367404","25.966048","-11.157824",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7007","July","%",,"9.482650","21.854497","18.494055","10.512509","13.205706","4.970799","12.618223","48.300067","-20.294408","2.627739","11.547364","2.620311","9.705699","10.050818","-4.487919","7.975064","7.353894","-3.473387","4.705319","12.706463","2.027468","24.883413","-12.644822",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7008","August","%",,"2.519301","20.796869","12.015926","14.575131","13.860134","5.533717","12.737165","50.992352","-21.005404","4.113038","9.344366","2.391246","9.988970","7.109336","-2.769992","7.896962","5.862761","-2.546416","5.282653","10.896275","2.948890","23.150555","-11.175702",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7009","September","%",,"0.789062","20.078144","4.931220","20.990753","12.232848","5.032492","15.504637","48.150504","-21.504898","4.833176","6.506183","3.486407","9.096802","6.818086","-0.426525","7.011259","5.377640","-1.927739","4.133009","9.405179","9.803860","17.587713","-13.323986",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7010","October","%",,"12.457791","17.165499","4.554883","21.439490","10.496711","4.946501","15.746259","43.290432","-19.852365","6.136953","8.363290","2.141406","8.809451","5.936759","-0.110944","6.557299","5.435571","-0.850960","2.846178","9.750869","12.892184","12.290635","-12.083122",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7011","November","%",,"11.204372","17.007124","5.035287","19.566328","12.621946","5.133260","21.135318","32.689509","-17.939489","10.294222","5.645689","4.516943","8.365253","3.124351","1.070726","6.558280","4.663380","-0.534389","3.295215","9.872646","12.711813","10.822891","-13.962613",
"2","'004","Afghanistan","23014","Food price inflation","6121","Value","7012","December","%",,"9.789599","21.293135","4.772420","18.618129","10.533403","4.900670","24.421354","26.679117","-18.099580","12.843992","5.946830","4.539537","9.622056","2.947278","0.780271","5.890785","4.513232","-0.300622","4.914624","7.503425","17.739358","5.208526","-14.543546",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","","74.413062","75.556403","82.114017","80.941170","80.793642","79.473268","81.214097","82.689376","85.418641","92.352452","87.557796","90.508353","92.868799","97.810983","100.835305","99.586351","99.148801","98.448722","99.848881","101.774101","104.924460","103.786830","107.462249","124.701714","128.289623"
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","","74.022113","76.131761","81.073945","81.420636","80.395317","80.933794","82.320556","82.910667","86.377573","93.680202","89.549422","90.877173","94.417842","98.769914","100.540249","101.074021","98.623742","100.548961","101.424061","103.699320","105.362010","104.574420","108.599879","127.151993","128.902193"
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","","73.808197","75.932599","82.032877","81.280484","80.579727","81.044440","82.099264","82.541848","86.893920","92.573743","87.705323","91.983632","94.712898","99.433790","99.507554","100.811491","99.061292","99.761371","100.986511","102.911730","103.436790","104.224380","109.387469","128.464643","128.289623"
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","","73.793445","75.519521","80.808395","80.410070","80.801019","80.048627","81.877972","83.795835","86.967684","93.016327","89.180602","92.647507","94.639134","100.097665","100.171429","100.461451","100.023901","99.848881","100.723981","103.524300","103.524300","105.537030","110.262568","128.114603",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","","73.195957","75.939975","80.387941","80.048627","80.299424","80.380564","81.509153","83.574543","89.696950","92.426216","88.664255","91.172229","94.417842","100.023901","99.286262","100.373941","98.448722","99.148801","100.811491","102.911730","103.086750","104.924460","112.450318","127.677053",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","","73.535271","75.224465","80.181402","79.392128","79.731442","79.687183","81.435389","82.320556","88.147907","91.467284","87.336504","90.213297","94.417842","98.917442","99.655082","99.673861","97.836152","98.623742","100.636471","103.174260","103.786830","104.399400","113.850477","127.239503",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","","73.107440","75.460510","78.543842","79.318364","80.756760","80.697749","80.845277","84.754766","88.885546","92.057396","88.295435","89.770714","95.966885","99.286262","100.023901","98.886272","98.886272","98.711252","100.811491","102.474181","102.911730","104.136870","114.288027","128.202113",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","","72.864019","78.079129","78.920038","79.502773","79.871593","79.797829","80.845277","82.615612","88.442963","90.729645","88.590491","90.213297","95.303009","98.843678","99.323821","99.673861","98.798762","99.761371","100.899001","103.086750","102.299161","104.311890","114.988107","127.414523",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","","73.911467","76.869401","80.402693","79.886346","80.749384","78.794640","80.845277","82.615612","89.475658","90.655881","88.000379","90.655881","95.007953","98.769914","99.848881","99.586351","98.273702","99.236311","102.386671","102.211651","103.524300","105.011970","121.026295","127.064483",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","","73.476260","77.584911","79.738818","79.399504","80.078132","79.473268","81.287861","83.279487","89.918242","85.639933","88.369199","91.393520","96.483232","98.548622","98.973782","100.548961","98.798762","99.323821","102.211651","102.036631","103.261770","105.099480","121.026295","127.064483",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","","74.390932","77.584911","78.979049","79.510150","79.495397","79.945357","81.730444","83.205723","90.729645","86.967684","88.885546","91.688576","96.040649","98.917442","99.761371","100.111411","99.761371","99.936391","101.424061","102.824220","103.699320","105.537030","122.426455","127.589543",
"284","'248","Åland Islands","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","","74.604848","78.617606","80.100261","80.041250","78.942167","80.247789","81.582916","84.090890","91.098465","88.369199","89.475658","92.131160","96.409468","99.581318","99.936391","99.236311","99.586351","100.636471","101.336551","104.486910","103.349280","105.974580","123.564084","127.502033",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","","78.042679","79.540468","81.511243","82.614876","82.614876","82.536045","84.270327","84.822144","88.606032","89.394341","90.655637","94.124201","96.804454","97.908088","99.327046","98.927837","99.941065","101.506962","102.520189","103.809751","104.086086","104.270309","107.494214","119.008162","123.982187"
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","","77.963848","79.934623","81.432412","82.851369","82.930200","82.693707","84.506820","85.531623","89.394341","89.788496","91.365116","94.439525","97.119778","98.144581","99.327046","99.572619","99.941065","102.059631","102.704412","104.178198","104.270309","104.638755","108.231107","120.481947","124.534857"
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","","78.358003","80.092285","81.905397","83.009031","82.536045","83.245524","84.585651","86.319933","90.182651","89.946158","91.601609","95.227835","97.198609","98.381074","99.327046","99.204172","100.493734","101.783296","103.072859","104.086086","103.901863","104.454532","110.073339","120.021389","124.719080"
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","","78.358003","80.407609","82.141890","82.693707","82.457214","83.403186","85.137468","86.556426","90.182651","90.261482","91.916933","95.621990","97.435102","98.381074","99.721201","99.112061","100.677957","101.967520","103.349193","104.730867","103.441305","104.915090","110.533897","120.942505",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","","78.594496","80.801764","82.299552","82.693707","82.772538","83.324355","85.137468","86.319933","90.655637","90.340313","91.916933","95.385497","97.356271","98.617567","100.194187","99.296284","100.125288","102.151743","103.441305","104.454532","103.441305","105.099313","111.455012","119.929278",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","","78.752158","80.722933","82.141890","82.614876","82.772538","83.482017","85.531623","86.871750","91.207454","90.892130","92.311088","95.779652","97.671595","99.327046","100.509511","100.770069","100.585846","102.612301","103.717640","104.362421","103.809751","105.559871","112.744575","121.310951",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","","78.909820","80.328778","81.984228","82.299552","82.930200","83.797341","85.610454","86.871750","91.049792","90.813299","92.389919","95.937313","98.065750","99.721201","100.862181","100.770069","100.954292","102.520189","104.086086","104.638755","103.993974","105.836206","113.020909","122.047844",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","","79.146313","80.722933","82.378383","82.772538","83.087862","83.797341","85.452792","86.792919","90.655637","90.813299","92.468750","95.937313","97.986919","99.248215","100.493734","100.862181","100.677957","102.428077","103.993974","104.454532","103.993974","106.480987","113.113021","122.232067",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","","79.698130","80.880595","82.772538","82.536045","83.245524","83.955003","85.058637","86.714088","90.970961","91.207454","92.468750","95.700821","98.065750","99.248215","100.401623","100.585846","100.493734","102.520189","104.178198","104.546644","103.809751","106.296764","114.218360","122.968960",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","","79.382806","80.644102","82.693707","82.851369","83.166693","84.270327","85.058637","86.871750","90.655637","90.497975","92.232257","95.779652","98.459905","98.932891","99.848953","100.585846","100.862181","102.428077","104.270309","104.362421","103.901863","106.296764","116.336926","122.968960",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","","79.382806","80.486440","82.220721","82.614876","82.693707","84.033834","85.216299","87.187074","89.473172","90.419144","92.626412","95.779652","97.671595","98.617567","99.756842","100.125288","100.677957","102.704412","103.993974","104.270309","103.809751","106.849433","117.258042","122.968960",
"284","'248","Åland Islands","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","","79.303975","80.644102","82.457214","82.614876","82.614876","84.112665","85.295130","87.660060","89.157848","90.340313","93.414722","95.779652","97.829257","98.932891","99.204172","100.217400","101.230627","103.072859","104.086086","104.454532","104.362421","107.217880","117.718600","123.245295",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7001","January","%",,"1.536479","8.679098","-1.428315","-0.182266","-1.634255","2.190459","1.816530","3.300624","8.117444","-5.191693","3.369840","2.607987","5.321684","3.092006","-1.238607","-0.439367","-0.706090","1.422222","1.928133","3.095443","-1.084237","3.541315","16.042345","2.877193"
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7002","February","%",,"2.850025","6.491619","0.427623","-1.259286","0.669786","1.713452","0.716846","4.181495","8.454313","-4.409449","1.482702","3.896104","4.609375","1.792382","0.530904","-2.424242","1.952085","0.870322","2.243313","1.603376","-0.747508","3.849372","17.082998","1.376462"
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7003","March","%",,"2.878273","8.033806","-0.917184","-0.862147","0.576712","1.301538","0.539084","5.272565","6.536503","-5.258964","4.878049","2.967121","4.984424","0.074184","1.310390","-1.736111","0.706714","1.228070","1.906412","0.510204","0.761421","4.953820","17.440000","-0.136240"
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7004","April","%",,"2.339064","7.003321","-0.492926","0.486194","-0.931167","2.285293","2.342342","3.785211","6.955047","-4.123711","3.887510","2.149682","5.767732","0.073692","0.289526","-0.435540","-0.174978","0.876424","2.780191","0.000000","1.944210","4.477612","16.190476",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7005","May","%",,"3.748866","5.857212","-0.422096","0.313306","0.101047","1.404056","2.533937","7.325684","3.042763","-4.070231","2.828619","3.559871","5.937500","-0.737463","1.095498","-1.918047","0.711111","1.676964","2.083333","0.170068","1.782683","7.172644","13.540856",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7006","June","%",,"2.297121","6.589527","-0.984361","0.427390","-0.055509","2.193835","1.086957","7.078853","3.765690","-4.516129","3.293919","4.660670","4.765625","0.745712","0.018845","-1.843723","0.805009","2.040816","2.521739","0.593723","0.590219","9.052808","11.760184",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7007","July","%",,"3.218646","4.086022","0.986101","1.813447","-0.073073","0.182815","4.835766","4.873803","3.568465","-4.086538","1.670844","6.902219","3.458878","0.742942","-1.137358","0.000000","-0.176991","2.127660","1.649306","0.426985","1.190476","9.747899","12.174579",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7008","August","%",,"7.157319","1.076996","0.738387","0.463908","-0.092353","1.312627","2.189781","7.053571","2.585488","-2.357724","1.831807","5.641864","3.715170","0.485760","0.352423","-0.877963","0.974314","1.140351","2.168257","-0.764007","1.967494","10.234899","10.806697",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7009","September","%",,"4.001996","4.596488","-0.642202","1.080332","-2.420755","2.602509","2.189781","8.303571","1.319044","-2.929211","3.017603","4.800651","3.959627","1.092405","-0.262927","-1.318102","0.979519","3.174603","-0.170940","1.284247","1.437025","15.250000","4.989154",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7010","October","%",,"5.591808","2.776193","-0.425532","0.854701","-0.755343","2.283275","2.450091","7.971656","-4.757998","3.186908","3.422371","5.569007","2.140673","0.431421","1.591512","-1.740644","0.531444","2.907489","-0.171233","1.200686","1.779661","15.154038","4.989154",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7011","November","%",,"4.293505","1.796920","0.672457","-0.018555","0.566020","2.232884","1.805054","9.042553","-4.146341","2.205259","3.153527","4.746581","2.995392","0.853165","0.350877","-0.349650","0.175439","1.488616","1.380500","0.851064","1.772152","16.003317","4.217298",
"284","'248","Åland Islands","23014","Food price inflation","6121","Value","7012","December","%",,"5.378683","1.885907","-0.073672","-1.373145","1.653896","1.663756","3.074141","8.333333","-2.995951","1.252087","2.967848","4.643715","3.289977","0.356567","-0.700525","0.352734","1.054482","0.695652","3.108808","-1.088777","2.540220","16.597853","3.186969",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","","58.955214","60.712220","66.024302","65.987533","68.908283","68.407316","69.875629","72.836221","76.443126","79.468273","84.731982","88.425081","89.702075","93.688566","96.171463","98.323445","102.534855","108.497765","110.850419","115.668411","118.432232","119.827866","127.850253","144.903442",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","","58.455644","59.599112","65.803768","66.797653","70.736006","68.854824","70.285403","73.650683","78.421107","80.631791","86.772561","92.777792","91.671007","96.143867","98.942540","103.680654","105.922553","110.075180","113.086463","117.332961","119.563738","123.423549","131.940976","149.696778",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","","57.601773","59.849998","65.950770","67.166724","70.810866","68.854824","70.449544","73.301628","78.886514","81.795309","86.776760","92.096216","92.118939","97.304225","100.037821","104.715384","107.063333","110.621689","114.082424","116.417683","121.729402","125.453284","137.074538","152.172768",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","","58.135066","60.532331","65.877258","67.943459","70.848304","68.569930","71.066250","72.719869","78.304755","81.562605","85.538405","90.743112","91.719682","96.952308","98.682711","103.846231","105.932732","109.120602","112.535492","115.551608","120.547107","126.005106","138.536634","151.827974",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","","58.669612","60.676231","64.447989","66.908320","69.243069","67.434441","70.696004","71.207296","76.210423","80.050032","86.776760","88.368566","90.086296","94.494693","96.454988","100.077653","102.379991","106.224529","109.202612","112.583164","118.064356","122.432357","136.358862","150.061168",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","","57.034315","60.137055","63.172168","65.399945","67.906420","66.909481","69.384995","70.043778","74.232442","78.653810","81.448944","86.083055","88.423393","93.191856","95.177766","97.778994","100.408689","105.524457","108.858621","111.765892","116.300692","119.464677","134.492247","148.278358",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","","54.989398","59.169648","62.591114","65.070019","67.758315","65.703455","68.977046","69.112964","73.068924","77.141237","80.354673","84.648292","88.089978","91.652552","94.054696","96.284803","100.462895","105.157841","108.266534","111.308135","114.749132","119.466058","135.251286","147.399251",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","","55.305459","58.384365","62.699957","65.216600","67.573300","65.903933","68.773384","72.138110","74.232442","78.304755","81.702175","85.249093","88.816611","91.311302","94.218968","98.176376","102.801403","106.198745","109.166679","111.789951","115.212529","120.466049","137.321750","148.042027",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","","56.538970","59.241170","63.499613","65.840510","67.610293","66.788537","69.425836","73.650683","75.745016","79.584625","83.001900","85.721831","89.301624","92.753705","94.703827","99.385925","103.094152","106.680132","109.496398","112.202484","116.414055","121.748411","138.799746","149.812462",
"3","'008","Albania","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","","57.530762","58.883780","63.536023","66.024302","67.832357","67.191975","69.507542","73.301628","76.326775","79.933680","83.293560","86.558407","89.494645","92.663062","94.144253","99.335850","102.411345","106.529300","108.417856","111.670775","117.115419","121.626286","139.336089","149.728155",
